"AIDS Report Number","Local Event Date","Event City","Event State","Event Airport","Event Type","Aircraft Damage","Flight Phase","Aircraft Make","Aircraft Model","Aircraft Series","Operator","Primary Flight Type","Flight Conduct Code","Flight Plan Filed Code","Aircraft Registration Nbr","Total Fatalities","Total Injuries","Aircraft Engine Make","Aircraft Engine Model","Engine Group Code","Nbr of Engines","PIC Certificate Type","PIC Flight Time Total Hrs","PIC Flight Time Total Make-Model"," "," "
"20010909026059I","09-SEP-01","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","CESSNA","CE-172","CE-172-RG","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","9338B","0","0","","","","1","PRIVATE PILOT","240","25","25",""
"20010930025939I","30-SEP-01","BAR HARBOR","ME","HANCOCK COUNTY-BAR HARBOR","INCIDENT","","CLIMB","PIPER","PA-31","PA-31-T","EASTERN AIR CENTER INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","UNKNOWN","109TT","0","0","","","","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","3909","300","30",""
"20011003035779I","03-OCT-01","PORTLAND","ME","","INCIDENT","","TO INITIAL CLIMB (1ST POWER REDUCTION)","PIPER","PA-23","PA-23-250","SPIRIT AVIATION INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","UNKNOWN","6365Y","0","0","","","","2","COMMERCIAL PILOT","850","500","30",""
"20020110000259I","10-JAN-02","","ME","","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","CESSNA","CE-172","CE-172-H","","INSTRUCTION","GENERAL OPERATING RULES","UNKNOWN","8019L","0","0","","","","1","STUDENT","140","140","65",""
"20020123001019I","23-JAN-02","BETHEL","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","BLANCA","BL-7","BL-7-AC","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","2983E","0","0","","","","1","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","6950","150","100",""
"20020323003609I","23-MAR-02","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-182","CE-182-TR","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","737WN","0","0","","","","1","COMMERCIAL PILOT","3036","1675","15",""
"20020407005049I","07-APR-02","PORTLAND","ME","","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-24","PA-24-260","","PERSONAL","GENERAL OPERATING RULES","","9140P","0","0","","","","1","COMMERCIAL PILOT","1700","1400","20",""
"20020418007349I","18-APR-02","PITTSFIELD","ME","PITTSFIELD MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-60","PA-60-600A","","OTHER","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","8229J","0","0","","","","2","COMMERCIAL PILOT FLIGHT INSTRUCTOR","9500","200","65",""
"20020522012669I","22-MAY-02","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-150","CE-150-M","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","704VB","0","0","CONT","O200*","O200","1","STUDENT","90","90","4",""
"20020524010739I","24-MAY-02","MILLINOCKET","ME","","INCIDENT","","GROUND TAXI, OTHER AIRPLANE","PIPER","PA-18","PA-18-150","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","2422H","0","0","","","","1","PRIVATE PILOT","1800","1800","100",""
"20020611011339I","11-JUN-02","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","MAULE","M-5","M-5-235C","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","5650R","0","0","","","","1","PRIVATE PILOT","1390","410","10",""
"20020620012649I","20-JUN-02","OLD TOWN","ME","DEWITT FLD,OLD TOWN MUNI","INCIDENT","MINOR","CLIMB","PIPER","PA-23","PA-23-250","","INDUSTRIAL/SPECIAL","GENERAL OPERATING RULES","UNKNOWN","40454","0","0","LYC","TIO540C1A","O540","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","","","",""
"20020905022679I","05-SEP-02","CARIBOU","ME","CARIBOU MUNI","INCIDENT","MINOR","UNKNOWN","MOONEY","M-20","M-20-E","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","1235X","0","0","","","","1","COMMERCIAL PILOT","4845","2000","26",""
"20021019028559I","19-OCT-02","MILLINOCKET","ME","MILLINOCKET MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-24","PA-24-250","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","7875P","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","1400","12","50",""
"20030501013069I","01-MAY-03","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","FINAL APPROACH","ISRAEL AIRCRAFT INDUSTRIES","ASTRA","1125","","EXECUTIVE","GENERAL OPERATING RULES","UNKNOWN","455SH","0","0","GARRTT","TFE731*","TFE731","2","AIRLINE TRANSPORT","","","",""
"20030504009559I","04-MAY-03","BOWDOINHAM","ME","","INCIDENT","MINOR","NORMAL CRUISE","CESSNA","CE-140","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","73017","0","0","CONT","C8512","C85","1","PRIVATE PILOT","770","312","12",""
"20030624011239I","24-JUN-03","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","LEVEL OFF TOUCHDOWN","CESSNA","CE-172","CE-172-S","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","35549","0","0","","","","1","PRIVATE PILOT","52","52","12",""
"20030704012799I","04-JUL-03","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BEECH","BE-19","BE-19-B","","INSTRUCTION","GENERAL OPERATING RULES","UNKNOWN","5137M","0","0","","","","1","STUDENT","36","36","21",""
"20030704012819I","04-JUL-03","HOULTON","ME","HOULTON INTL","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","GLASAIR","GLASAIR-SH2","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","55MS","0","0","CONT","IO360*","IO360","1","PRIVATE PILOT","160","","4",""
"20030818020409I","18-AUG-03","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BEECH","BE-19","BE-19-B","","INSTRUCTION","GENERAL OPERATING RULES","UNKNOWN","2168W","0","0","LYC","O320E3D","O320","1","STUDENT","95","95","6",""
"20031010025599I","10-OCT-03","ROCKLAND","ME","KNOX COUNTY RGNL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CIRRUS","CIRRUS-SR","CIRRUS-SR-22","","PERSONAL","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","543DM","0","0","","","","1","PRIVATE PILOT","700","145","34",""
"20031013025609I","13-OCT-03","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-172","CE-172-K","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","736RX","0","0","","","","1","PRIVATE PILOT","150","70","60",""
"20031104028349I","04-NOV-03","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","CESSNA","CE-208","CE-208-B","BUSINESS AIR INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","INSTRUMENT FLIGHT RULES","805TH","0","0","","","","1","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","4600","2600","80",""
"20031215032929I","15-DEC-03","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","FAIRCHILD-DORNIER","228","200","","OTHER","GENERAL OPERATING RULES","UNKNOWN","407VA","0","0","","","","2","AIRLINE TRANSPORT","28915","60","60",""
"20040228004539I","28-FEB-04","MILLINOCKET","ME","MILLINOCKET MUNI","INCIDENT","MINOR","TAKEOFF GROUND ROLL","PIPER","PA-J3C","PA-J3C-65","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","1401V","0","0","","","","1","PRIVATE PILOT","","","",""
"20040521007839I","21-MAY-04","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-150","CE-150-M","","INSTRUCTION","GENERAL OPERATING RULES","NONE","704DY","0","0","CONT","O200*","O200","1","STUDENT","65","65","40","40"
"20040616011399I","16-JUN-04","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","MOONEY","M-20","M-20-C","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","6813U","0","0","","","","1","PRIVATE PILOT","220","10","20",""
"20040716018009I","16-JUL-04","FRYBURG","ME","EASTERN MAINE MEDICAL CENTER","INCIDENT","MINOR","FCD/PREC LDG FROM CRUISE","AVIAT","AVIAT-A","AVIAT-A-1A","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","4674L","0","0","","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","700","230","30",""
"20040722017229I","22-JUL-04","SANFORD","ME","SANFORD SEACOAST RGNL","INCIDENT","MINOR","FORCED LANDING","","","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","24208","0","0","ROTAX","ROTAX*","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","4500","3","60",""
"20040804015739I","04-AUG-04","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-150","CE-150-L","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","10849","0","0","","","","1","PRIVATE PILOT","","","",""
"20040804015759I","04-AUG-04","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-150","CE-150-M","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","704VB","0","0","","","","1","STUDENT","35","35","6",""
"20040815019679I","15-AUG-04","LINCOLN","ME","LINCOLN RGNL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-34","PA-34-200T","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","9528C","0","0","","","","2","PRIVATE PILOT","4000","","",""
"20040820018679I","20-AUG-04","LIMINGTON","ME","LIMINGTON-HARMON","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-28","PA-28-140","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","9862W","0","0","","","","1","PRIVATE PILOT","145","80","10",""
"20041206030639I","06-DEC-04","BANGOR","ME","BANGOR INTL","INCIDENT","SUBSTANTIAL","ROLL-OUT (FIXED WING)","MCDONNELL-DOUGLAS-BOEING","DC-10","30AF","WORLD AIRWAYS INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","304WL","0","0","","","","3","AIRLINE TRANSPORT","10800","570","128",""
"20050511008019I","11-MAY-05","FRENCHVILLE","ME","NORTHERN AROOSTOOK RGNL","INCIDENT","MINOR","PRACTICE TRAINING MENEUVERS","CESSNA","CE-172","CE-172-N","","INSTRUCTION","GENERAL OPERATING RULES","UNKNOWN","4834G","0","0","LYC","O320*","O320","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","709","600","80",""
"20050610012129I","10-JUN-05","CANTON","ME","","INCIDENT","MINOR","NORMAL CRUISE","CGS","HAWK","PLUS","","PERSONAL","GENERAL OPERATING RULES","NONE","9187X","0","0","","","","1","PRIVATE PILOT","214","3","16",""
"20050629012519I","29-JUN-05","STANDISH","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-12","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","3396M","0","0","LYC","O360*","O360","1","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","7000","200","38",""
"20050708015209I","08-JUL-05","ISLESBORO","ME","ISLESBORO","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-404","","AERBORNE AVIATION LTD","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","UNKNOWN","88719","0","0","","","","2","COMMERCIAL PILOT","3000","350","50",""
"20050723018109I","23-JUL-05","CHARLESTON","ME","","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","MAULE","M-4","M-4-C","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","9838M","0","0","","","","1","PRIVATE PILOT","266","42","13",""
"20050725018019I","25-JUL-05","ISLESBORO","ME","ISLESBORO","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BEECH","BE-58","","","OTHER","GENERAL OPERATING RULES","UNKNOWN","3694L","0","0","","","","2","AIRLINE TRANSPORT","2600","1200","50",""
"20050802017969I","02-AUG-05","AUGUSTA","ME","AUGUSTA","INCIDENT","MINOR","TO INITIAL CLIMB (1ST POWER REDUCTION)","RAYTHEON","1900","D","COLGAN AIR INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","136MJ","0","0","PWA","PT6A6","PT6","2","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","1151","1151","183",""
"20060226003379I","26-FEB-06","FRENCHVILLE","ME","NORTHERN AROOSTOOK RGNL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-46","PA-46-500TP","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","8UM","0","0","","","","1","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","6400","60","120",""
"20060616022479I","16-JUN-06","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","FORCED/PRECAUTIONARY LANDING","BEECH","BE-23","BE-23-B24R","","PERSONAL","GENERAL OPERATING RULES","NONE","6978R","0","0","","","","1","COMMERCIAL PILOT","","10","37",""
"20061110028559I","10-NOV-06","PITTSFIELD","ME","PITTSFIELD MUNI","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-60","PA-60-600A","SPIRIT AVIATION INC","AIR TAXI (NON-SCHEDULED)","GENERAL OPERATING RULES","UNKNOWN","8229J","0","0","LYC","IO540*","O540","2","COMMERCIAL PILOT FLIGHT INSTRUCTOR","11000","3000","170",""
"20061118028049I","18-NOV-06","OXFORD","ME","OXFORD COUNTY RGNL","INCIDENT","MINOR","FORCED/PRECAUTIONARY LANDING","ROTORWAY","EXEC","EXEC-162F","","OTHER","GENERAL OPERATING RULES","UNKNOWN","3130A","0","0","","","","1","COMMERCIAL PILOT","20000","4","4",""
"20061226027499I","26-DEC-06","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FINAL APPROACH","EMBRAER","ERJ-145","LR","CHAUTAUQUA AIRLINES INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","257JQ","0","0","ALLSN","AE3007A","AE300","2","","","","",""
"20070206001559I","06-FEB-07","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FINAL APPROACH- INSTRUMENT FLIGHT RULES","EMBRAER","170","SU","REPUBLIC AIRLINES INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","801MA","0","0","GE","CF34*","CF34","2","","","","",""
"20070209001449I","09-FEB-07","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","","FINAL APPROACH- INSTRUMENT FLIGHT RULES","CANADAIR-BOMBARDIER","CHALLENGER","600","ATLANTIC SOUTHEAST AIRLINES INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","724EV","0","0","GE","CF34*","CF34","2","","","","",""
"20070215005409I","15-FEB-07","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","GROUND TAXI, OTHER AIRPLANE","CESSNA","CE-208","CE-208-B","WIGGINS AIRWAYS INC","AIR TAXI (NON-SCHEDULED)","AIR TAXI/COMMUTER","UNKNOWN","931FE","0","0","","","","1","AIRLINE TRANSPORT","8000","3200","100",""
"20070401004949I","01-APR-07","GREENVILLE","ME","GREENVILLE MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","BEECH","BE-23","BE-23-C24R","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","66293","0","0","","","","1","PRIVATE PILOT","208","30","25",""
"20070501016199I","01-MAY-07","BLUE HILL","ME","","INCIDENT","MINOR","NORMAL CRUISE","CESSNA","CE-170","CE-170-A","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","5407C","0","0","CONT","O300A","O300","1","PRIVATE PILOT","800","175","15",""
"20070613019169I","13-JUN-07","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","CESSNA","CE-310","CE-310-R","MAINE AVIATION AIRCRAFT CHARTER L L C","AIR TAXI (NON-SCHEDULED)","GENERAL OPERATING RULES","INSTRUMENT FLIGHT RULES","815AC","0","0","","","","2","AIRLINE TRANSPORT","14859","1094","22",""
"20070614015409I","14-JUN-07","EAST LIVERMORE","ME","","INCIDENT","MINOR","NORMAL CRUISE","ARONCA","AR-65","AR-65-TAC","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","36996","0","0","","","","1","PRIVATE PILOT","450","400","10",""
"20070627016509I","27-JUN-07","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","SONEX","SONEX","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","224SX","0","0","","","","1","PRIVATE PILOT","309","210","62",""
"20070701017039I","01-JUL-07","FRYEBURG","ME","EASTERN SLOPES RGNL","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","PIPER","PA-23","PA-23-250","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","775TS","0","0","","","","2","PRIVATE PILOT","7000","5000","10",""
"20070720019199I","20-JUL-07","","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","ICA","","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","823DJ","0","0","","","","1","PRIVATE PILOT","133","104","1",""
"20070731015299I","31-JUL-07","PORTLAND","ME","","INCIDENT","NONE","NORMAL CRUISE","RAYTHEON","1900","D","COLGAN AIR INC","SUPPLEMENTAL OR COMMERCIAL OPERATOR","AIR CARRIER/COMMERCIAL","INSTRUMENT FLIGHT RULES","221CJ","0","0","PWA","PT6A67D","PT6","2","","","","",""
"20070904830359I","04-SEP-07","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","FORCED/PRECAUTIONARY LANDING","BEECH","BE-33","BE-33-F33A","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","5691E","0","0","","","","1","PRIVATE PILOT","1776","1160","28",""
"20071228830769I","28-DEC-07","SANFORD","ME","SANFORD RGNL","INCIDENT","MINOR","ROLL-OUT (FIXED WING)","PIPER","PA-28","PA-28-161","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","3152K","0","0","","","","1","","","","",""
"20080312012999I","12-MAR-08","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","VELOCITY","VELO","","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","134JP","0","0","","","","1","PRIVATE PILOT","0","25","25",""
"20080520846719I","20-MAY-08","","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","ENGINE RUN-UP","PIPER","PA-22","PA-22-108","","","GENERAL OPERATING RULES","UNKNOWN","5802Z","0","0","","","","1","PRIVATE PILOT","600","500","10",""
"20080705842989I","05-JUL-08","BIDDEFORD","ME","BIDDEFORD MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","CESSNA","CE-172","CE-172-M","","PERSONAL","GENERAL OPERATING RULES","UNKNOWN","3644T","0","0","","","","1","PRIVATE PILOT","150","2","23",""
"20080731849489I","31-JUL-08","","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","LEVEL OFF TOUCHDOWN","AERO ADVENTURE","AVENTURA II","","","","GENERAL OPERATING RULES","UNKNOWN","122WL","0","2","ROTAX","ROTAX*","","1","PRIVATE PILOT","150","12","12",""
"20081023853069I","23-OCT-08","PORTLAND","ME","PORTLAND INTL JETPORT","INCIDENT","MINOR","LANDING","SOCATA","TB-20","","","","GENERAL OPERATING RULES","","28070","0","0","LYC","IO540*","O540","1","COMMERCIAL PILOT","1780","725","102",""
"20081215856039I","15-DEC-08","SANFORD","ME","SANFORD RGNL","INCIDENT","NONE","CRUISE-LEVEL FLIGHT","CESSNA","CE-182","CE-182-N","","","GENERAL OPERATING RULES","UNKNOWN","92207","0","0","CONT","O470P","O470","1","","4250","200","100",""
"20090401010289I","01-APR-09","BANGOR","ME","BANGOR INTL","INCIDENT","SUBSTANTIAL","CRUISE-LEVEL FLIGHT","BOEING","767","300","UNITED AIR LINES INC","","AIR CARRIER/COMMERCIAL","UNKNOWN","654UA","0","0","PWA","PW4000","","2","","0","0","0",""
"20090425010359I","25-APR-09","OLD TOWN","ME","DEWITT FLD,OLD TOWN MUNI","INCIDENT","MINOR","LANDING","BLANCA","BL-7","BL-7-GCAA","","","GENERAL OPERATING RULES","UNKNOWN","9058L","0","0","","","","1","AIRLINE TRANSPORT PILOT FLIGHT INSTRUCTOR","22100","19","16",""
"20090504010779I","04-MAY-09","MILLINOCKET","ME","MILLINOCKET MUNI","INCIDENT","MINOR","LANDING","SMITH","DSA1","","","","GENERAL OPERATING RULES","UNKNOWN","29T","0","0","","","","1","PRIVATE PILOT","325","11","30",""
"20090609010489I","09-JUN-09","AUGUSTA","ME","AUGUSTA STATE","INCIDENT","MINOR","LANDING","BEECH","BE-23","BE-23-C24R","MAINE INSTRUMENT FLIGHT","","PILOT SCHOOLS","UNKNOWN","66293","0","0","LYC","","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","5181","693","204",""
"20090825049329I","25-AUG-09","STONINGTON","ME","STONINGTON MUNI","INCIDENT","MINOR","LANDING: TOUCHDOWN","MOONEY","M-20","M-20-J","","","GENERAL OPERATING RULES","","1143G","0","0","LYCOMI","AEIO-360 SER","","1","PRIVATE PILOT","1513","787","6",""
"20090920049619I","20-SEP-09","JACKMAN","ME","NEWTON FIELD","INCIDENT","MINOR","LANDING: TOUCHDOWN","PIPER","PA-12","","","","GENERAL OPERATING RULES","","3635M","0","0","LYCOMI","0-235 SERIES","","","COMMERCIAL PILOT FLIGHT INSTRUCTOR","4624","300","78",""
"20091112053929I","12-NOV-09","LIVERMORE FALLS","ME","BOWMAN FIELD","INCIDENT","MINOR","LANDING: TOUCHDOWN","PIPER","PA-22","PA-22-108","","","GENERAL OPERATING RULES","","5048Z","0","0","LYCOMI","0-235 SERIES","","","PRIVATE PILOT","550","60","30",""
"20091218052629I","18-DEC-09","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-337","CE-337-G","","","GENERAL OPERATING RULES","","728AS","0","0","CONT M","IO-550-N","","2","","0","0","0",""
"20100111025849I","11-JAN-10","GREENVILLE","ME","GREENVILLE MUNI","INCIDENT","MINOR","TAKEOFF: CLIMB OUT","CESSNA","CE-310","CE-310-J","","","GENERAL OPERATING RULES","","63GG","0","0","","","","2","COMMERCIAL PILOT","1870","300","35",""
"20100328030269I","28-MAR-10","AUBURN","ME","AUBURN/LEWISTON MUNI","INCIDENT","MINOR","OTHER-SPECIFY","TCRAFT","21","","","","GENERAL OPERATING RULES","","2006A","0","0","LYCOMI","0-235 SERIES","","1","COMMERCIAL PILOT FLIGHT INSTRUCTOR","4000","125","7",""
"20100420055559I","20-APR-10","MERCER","ME","","INCIDENT","MINOR","CRUISE-LEVEL FLIGHT","ANGLIN","J5","","","","GENERAL OPERATING RULES","","599AC","0","0","","","","","PRIVATE PILOT","1550","653","20",""
"20100429051519I","29-APR-10","BELFAST","ME","BELFAST MUNI","INCIDENT","NONE","CRUISE-LEVEL FLIGHT","CESSNA","CE-150","CE-150-L","","","GENERAL OPERATING RULES","","18173","0","0","CONT M","0-200 SERIES","","1","PRIVATE PILOT","510","250","7",""
"20100516051919I","16-MAY-10","BAR HARBOR","ME","HANCOCK COUNTY-BAR HARBOR","INCIDENT","NONE","TAKEOFF: CLIMB OUT","MOONEY","M-20","M-20-J","","","GENERAL OPERATING RULES","","2148C","0","0","LYCOMI","I0360 SER A&C","","1","COMMERCIAL PILOT","0","0","0",""
"20100521051499I","21-MAY-10","KITTERY","ME","","INCIDENT","MINOR","LANDING: APPROACH","","","","","","GENERAL OPERATING RULES","","3073X","0","0","VOLKSW","VWM 001","UNKNOW","1","AIRLINE TRANSPORT","7000","75","2",""
"20100608034569I","08-JUN-10","FARMINGDALE","ME","","INCIDENT","NONE","TAKEOFF: CLIMB OUT","PIPER","PA-32","PA-32-260","","","GENERAL OPERATING RULES","","5583J","0","0","LYCOMI","0-540 SERIES","235 HP","","PRIVATE PILOT","0","36","46",""
"20100712041429I","12-JUL-10","LIMESTONE","ME","LORING INTL","INCIDENT","MINOR","LANDING: TOUCHDOWN","","","","","","GENERAL OPERATING RULES","","805BX","0","0","ROTAX","914","","","","0","0","0",""
"20100801049619I","01-AUG-10","FRANKLIN","ME","","INCIDENT","SUBSTANTIAL","CRUISE-LEVEL FLIGHT","","","","","","GENERAL OPERATING RULES","","NONE","0","1","ROTAX","512","N/A","","PILOT NOT CERTIFICATED","0","0","0",""
"20100831055819I","31-AUG-10","SANFORD","ME","SANFORD RGNL","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-172","CE-172-RG","","","GENERAL OPERATING RULES","","5354R","0","0","","","","1","PRIVATE PILOT","594","383","3",""
"20100915045569I","15-SEP-10","FRYEBURG","ME","","INCIDENT","MINOR","LANDING: TOUCHDOWN","PIPER","PA-18","PA-18-150","","","GENERAL OPERATING RULES","","4890P","0","0","LYCOMI","0-320 SERIES","","","AIRLINE TRANSPORT","7200","500","240",""
"20110205000929I","05-FEB-11","RANGELEY","ME","","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-140","","","","GENERAL OPERATING RULES","","2367N","0","0","CONT M","C85 SERIES","","1","PRIVATE PILOT","20","720","6",""
"20110217001689I","17-FEB-11","LIMINGTON","ME","LIMINGTON-HARMON","INCIDENT","MINOR","LANDING: TOUCHDOWN","CESSNA","CE-320","CE-320-B","","","GENERAL OPERATING RULES","","103DT","0","0","","","","2","COMMERCIAL PILOT","800","20","25",""
"20110328003829I","28-MAR-11","BANGOR","ME","BANGOR INTL","INCIDENT","NONE","LANDING: APPROACH","CESSNA","CE-421","CE-421-C","FRESH AIR LLC","","AIR TAXI/COMMUTER","","421RX","0","0","CONT M","GTSI0-520-L","N/A","2","COMMERCIAL PILOT","1630","1594","90",""
"20110708011969I","08-JUL-11","BANGOR","ME","BANGOR INTL","INCIDENT","MINOR","TAXI","VANS","RV-10","","","","GENERAL OPERATING RULES","","28KC","0","0","LYCOMI","IO-540-D4A5","","","AIRLINE TRANSPORT","4500","150","30",""
"20110717013779I","17-JUL-11","TURNER","ME","TWITCHELL","INCIDENT","MINOR","TAXI","CESSNA","CE-152","","","","GENERAL OPERATING RULES","","49769","0","0","LYCOMI","0-235 SERIES","","1","","670","89","25",""
